commodity,market,region,pricetype,strategy,forecast_date,horizon_months,forecast_price_kes,forecast_lower,forecast_upper,test_mape,months_stale,confidence
Maize,Nyeri-Kieni,Central,Retail,chronos,2027-01-01,6,51.92,40.81,63.95,8.59,2,high
Maize,Nyeri-Kieni,Central,Retail,chronos,2026-08-01,12,57.07,49.17,62.33,8.59,2,high
Maize,Nyeri-Kieni,Central,Retail,chronos,2026-09-01,12,56.04,45.97,66.01,8.59,2,high
Maize,Nyeri-Kieni,Central,Retail,chronos,2026-10-01,12,55.01,42.87,66.01,8.59,2,high
Maize,Nyeri-Kieni,Central,Retail,chronos,2026-11-01,12,55.01,43.91,67.46,8.59,2,high
Maize,Nyeri-Kieni,Central,Retail,chronos,2026-12-01,12,56.04,41.74,66.84,8.59,2,high
Maize,Nyeri-Kieni,Central,Retail,chronos,2027-01-01,12,56.04,39.78,69.11,8.59,2,high
Maize,Nyeri-Kieni,Central,Retail,chronos,2027-02-01,12,56.04,37.1,70.14,8.59,2,high
Maize,Nyeri-Kieni,Central,Retail,chronos,2027-03-01,12,55.53,38.06,72.58,8.59,2,high
Maize,Nyeri-Kieni,Central,Retail,chronos,2027-04-01,12,56.04,39.61,69.49,8.59,2,high
Maize,Nyeri-Kieni,Central,Retail,chronos,2027-05-01,12,57.07,41.57,74.02,8.59,2,high
Maize,Nyeri-Kieni,Central,Retail,chronos,2027-06-01,12,56.56,38.06,77.22,8.59,2,high
Maize,Nyeri-Kieni,Central,Retail,chronos,2027-07-01,12,58.11,38.06,77.02,8.59,2,high
Maize,Ol Kalou,Central,Retail,chronos,2026-07-01,3,69.99,69.58,74.99,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2026-08-01,3,69.99,68.37,74.99,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2026-09-01,3,69.99,61.95,75.87,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2026-07-01,6,69.99,69.99,72.91,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2026-08-01,6,69.99,67.41,74.99,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2026-09-01,6,69.99,62.5,74.99,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2026-10-01,6,69.99,59.08,76.04,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2026-11-01,6,69.99,59.12,79.99,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2026-12-01,6,69.99,50.0,78.04,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2026-07-01,12,69.99,65.83,69.99,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2026-08-01,12,69.99,62.87,71.33,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2026-09-01,12,69.99,61.12,74.99,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2026-10-01,12,69.99,56.62,75.04,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2026-11-01,12,69.99,52.62,74.99,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2026-12-01,12,69.99,50.0,75.83,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2027-01-01,12,66.87,50.0,74.99,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2027-02-01,12,62.5,50.0,74.99,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2027-03-01,12,60.0,47.37,74.99,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2027-04-01,12,57.91,45.0,74.99,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2027-05-01,12,57.7,45.0,74.99,30.73,3,low
Maize,Ol Kalou,Central,Retail,chronos,2027-06-01,12,52.5,42.5,74.99,30.73,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2026-07-01,3,80.87,71.01,86.79,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2026-08-01,3,78.5,64.3,89.63,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2026-09-01,3,77.12,61.34,89.15,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2026-07-01,6,78.9,71.4,86.43,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2026-08-01,6,76.53,67.81,86.08,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2026-09-01,6,73.77,62.64,88.01,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2026-10-01,6,72.98,57.6,87.18,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2026-11-01,6,72.19,56.37,88.01,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2026-12-01,6,71.99,55.15,92.31,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2026-07-01,12,77.91,71.76,86.0,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2026-08-01,12,75.35,65.49,86.43,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2026-09-01,12,71.8,60.71,86.47,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2026-10-01,12,71.6,59.13,85.76,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2026-11-01,12,71.01,56.14,87.22,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2026-12-01,12,71.4,55.62,91.96,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2027-01-01,12,71.99,54.4,91.6,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2027-02-01,12,71.8,54.64,90.89,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2027-03-01,12,72.19,48.48,90.38,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2027-04-01,12,71.99,46.43,90.97,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2027-05-01,12,70.42,41.82,88.25,25.0,3,low
Maize,Runyenjes,Eastern,Retail,chronos,2027-06-01,12,69.82,42.13,86.08,25.0,3,low
Maize,Samburu,Central,Retail,chronos,2026-08-01,3,64.95,61.84,68.06,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2026-09-01,3,64.95,59.08,68.06,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2026-10-01,3,64.95,57.95,69.31,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2026-08-01,6,64.95,61.84,66.9,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2026-09-01,6,66.12,61.84,69.27,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2026-10-01,6,66.12,59.78,70.2,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2026-11-01,6,65.92,57.95,72.07,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2026-12-01,6,64.95,55.54,71.72,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2027-01-01,6,64.95,53.94,73.12,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2026-08-01,12,64.95,61.84,66.9,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2026-09-01,12,64.95,61.65,68.84,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2026-10-01,12,64.95,57.95,69.62,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2026-11-01,12,64.17,55.58,68.96,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2026-12-01,12,64.17,54.02,70.01,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2027-01-01,12,63.01,52.82,70.55,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2027-02-01,12,63.01,52.0,71.17,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2027-03-01,12,61.84,50.87,73.16,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2027-04-01,12,61.84,51.65,74.71,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2027-05-01,12,63.01,52.12,75.88,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2027-06-01,12,64.17,52.82,77.63,9.62,2,high
Maize,Samburu,Central,Retail,chronos,2027-07-01,12,64.95,52.82,77.98,9.62,2,high
Maize,Siakago,Eastern,Retail,chronos,2026-07-01,3,47.39,41.64,52.3,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2026-08-01,3,45.81,38.07,53.87,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2026-09-01,3,44.83,35.79,53.52,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2026-07-01,6,47.98,41.64,53.09,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2026-08-01,6,47.39,39.29,54.27,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2026-09-01,6,45.62,37.75,54.46,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2026-10-01,6,46.4,36.53,56.67,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2026-11-01,6,46.8,35.35,59.46,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2026-12-01,6,47.58,32.99,60.72,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2026-07-01,12,48.57,42.43,53.91,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2026-08-01,12,46.8,37.67,56.31,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2026-09-01,12,46.4,35.35,56.27,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2026-10-01,12,46.8,33.39,59.07,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2026-11-01,12,46.99,33.78,59.42,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2026-12-01,12,46.8,33.03,60.6,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2027-01-01,12,47.19,32.99,64.57,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2027-02-01,12,47.58,32.52,67.28,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2027-03-01,12,49.75,32.99,68.86,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2027-04-01,12,51.52,34.06,67.76,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2027-05-01,12,52.69,36.1,69.76,16.29,3,medium
Maize,Siakago,Eastern,Retail,chronos,2027-06-01,12,54.46,36.97,67.68,16.29,3,medium
Maize,Taita Taveta,Coast,Retail,chronos,2026-08-01,3,56.03,55.05,58.01,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2026-09-01,3,56.03,53.19,60.12,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2026-10-01,3,56.81,52.22,62.01,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2026-08-01,6,56.03,55.08,57.92,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2026-09-01,6,56.97,54.08,60.21,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2026-10-01,6,56.97,54.14,64.87,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2026-11-01,6,57.92,53.48,67.74,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2026-12-01,6,57.44,53.51,70.0,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2027-01-01,6,57.44,53.13,73.09,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2026-08-01,12,56.03,54.7,57.92,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2026-09-01,12,56.03,54.14,59.55,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2026-10-01,12,56.03,53.48,60.12,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2026-11-01,12,56.03,50.99,60.12,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2026-12-01,12,56.03,50.05,60.81,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2027-01-01,12,56.03,48.69,63.08,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2027-02-01,12,56.03,46.9,63.17,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2027-03-01,12,56.03,45.95,63.39,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2027-04-01,12,56.03,46.62,63.99,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2027-05-01,12,56.03,45.77,63.11,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2027-06-01,12,56.03,45.77,63.33,2.4,2,high
Maize,Taita Taveta,Coast,Retail,chronos,2027-07-01,12,56.03,43.97,62.79,2.4,2,high
Maize,Tana River,Coast,Retail,chronos,2026-08-01,3,67.94,63.38,74.1,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2026-09-01,3,69.08,63.04,75.53,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2026-10-01,3,69.64,61.04,78.93,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2026-08-01,6,69.83,64.85,72.85,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2026-09-01,6,68.7,63.04,75.12,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2026-10-01,6,67.94,61.04,75.91,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2026-11-01,6,67.94,60.02,76.66,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2026-12-01,6,67.38,61.15,78.21,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2027-01-01,6,68.13,61.04,77.49,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2026-08-01,12,67.94,63.38,72.93,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2026-09-01,12,67.94,61.15,73.64,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2026-10-01,12,69.64,61.9,75.12,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2026-11-01,12,69.08,62.96,74.74,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2026-12-01,12,68.51,60.02,75.12,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2027-01-01,12,68.51,61.72,75.12,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2027-02-01,12,67.94,61.83,73.08,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2027-03-01,12,67.94,58.13,75.12,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2027-04-01,12,67.94,60.02,74.44,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2027-05-01,12,69.08,61.15,76.1,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2027-06-01,12,69.08,60.02,78.44,2.68,2,high
Maize,Tana River,Coast,Retail,chronos,2027-07-01,12,69.64,59.15,78.63,2.68,2,high
Maize,Tharaka Nithi,Eastern,Retail,sarima,2026-08-01,3,50.12,41.68,58.56,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2026-09-01,3,47.65,35.2,60.11,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2026-10-01,3,46.83,30.88,62.78,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2026-08-01,6,50.12,41.68,58.56,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2026-09-01,6,47.65,35.2,60.11,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2026-10-01,6,46.83,30.88,62.78,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2026-11-01,6,45.59,26.37,64.8,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2026-12-01,6,45.11,22.82,67.4,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2027-01-01,6,46.29,21.15,71.43,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2026-08-01,12,50.12,41.68,58.56,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2026-09-01,12,47.65,35.2,60.11,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2026-10-01,12,46.83,30.88,62.78,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2026-11-01,12,45.59,26.37,64.8,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2026-12-01,12,45.11,22.82,67.4,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2027-01-01,12,46.29,21.15,71.43,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2027-02-01,12,45.36,17.63,73.09,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2027-03-01,12,43.98,13.98,73.98,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2027-04-01,12,45.81,13.85,77.78,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2027-05-01,12,47.89,14.26,81.52,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2027-06-01,12,50.47,15.43,85.52,17.27,2,medium
Maize,Tharaka Nithi,Eastern,Retail,sarima,2027-07-01,12,52.36,16.1,88.63,17.27,2,medium
Maize,Turbo,Rift Valley,Retail,chronos,2026-07-01,3,53.9,47.95,58.24,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2026-08-01,3,53.74,46.3,60.21,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2026-09-01,3,52.61,44.99,61.14,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2026-07-01,6,54.06,47.95,58.56,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2026-08-01,6,53.74,45.05,59.85,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2026-09-01,6,51.32,40.74,60.33,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2026-10-01,6,51.32,37.97,61.17,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2026-11-01,6,50.52,37.87,59.85,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2026-12-01,6,49.39,36.3,60.98,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2026-07-01,12,54.06,48.53,57.6,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2026-08-01,12,52.45,45.05,59.88,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2026-09-01,12,51.97,43.73,59.37,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2026-10-01,12,50.52,41.83,61.85,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2026-11-01,12,51.81,38.55,61.85,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2026-12-01,12,51.16,36.91,63.17,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2027-01-01,12,51.49,35.98,62.78,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2027-02-01,12,51.97,37.58,63.71,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2027-03-01,12,53.26,37.62,64.68,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2027-04-01,12,55.19,39.71,65.03,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2027-05-01,12,56.63,39.74,66.0,10.32,3,medium
Maize,Turbo,Rift Valley,Retail,chronos,2027-06-01,12,57.12,39.84,71.11,10.32,3,medium
Maize,Turkana,Rift Valley,Retail,sarima,2026-08-01,3,101.13,90.97,111.28,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2026-09-01,3,98.93,84.44,113.43,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2026-10-01,3,100.11,82.48,117.74,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2026-08-01,6,101.13,90.97,111.28,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2026-09-01,6,98.93,84.44,113.43,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2026-10-01,6,100.11,82.48,117.74,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2026-11-01,6,96.03,75.6,116.47,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2026-12-01,6,97.32,74.49,120.15,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2027-01-01,6,97.41,72.44,122.39,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2026-08-01,12,101.13,90.97,111.28,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2026-09-01,12,98.93,84.44,113.43,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2026-10-01,12,100.11,82.48,117.74,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2026-11-01,12,96.03,75.6,116.47,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2026-12-01,12,97.32,74.49,120.15,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2027-01-01,12,97.41,72.44,122.39,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2027-02-01,12,95.84,68.81,122.88,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2027-03-01,12,98.8,69.96,127.64,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2027-04-01,12,98.55,67.93,129.18,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2027-05-01,12,97.79,65.51,130.07,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2027-06-01,12,99.27,65.45,133.09,3.77,2,high
Maize,Turkana,Rift Valley,Retail,sarima,2027-07-01,12,101.08,65.71,136.45,3.77,2,high
Maize,Wajir,North Eastern,Retail,sarima,2026-08-01,3,91.66,81.18,102.14,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2026-09-01,3,93.2,79.28,107.12,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2026-10-01,3,94.64,79.04,110.24,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2026-08-01,6,91.66,81.18,102.14,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2026-09-01,6,93.2,79.28,107.12,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2026-10-01,6,94.64,79.04,110.24,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2026-11-01,6,96.48,79.37,113.58,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2026-12-01,6,94.32,75.82,112.82,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2027-01-01,6,95.39,75.6,115.18,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2026-08-01,12,91.66,81.18,102.14,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2026-09-01,12,93.2,79.28,107.12,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2026-10-01,12,94.64,79.04,110.24,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2026-11-01,12,96.48,79.37,113.58,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2026-12-01,12,94.32,75.82,112.82,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2027-01-01,12,95.39,75.6,115.18,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2027-02-01,12,94.17,73.16,115.17,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2027-03-01,12,95.86,73.71,118.01,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2027-04-01,12,93.13,69.89,116.36,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2027-05-01,12,92.89,68.61,117.17,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2027-06-01,12,93.3,68.03,118.58,8.34,2,high
Maize,Wajir,North Eastern,Retail,sarima,2027-07-01,12,94.26,68.03,120.5,8.34,2,high
Maize,Wote,Eastern,Retail,chronos,2026-07-01,3,54.93,44.91,60.11,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2026-08-01,3,50.09,39.97,58.03,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2026-09-01,3,48.36,36.62,57.03,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2026-07-01,6,54.06,46.91,58.03,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2026-08-01,6,49.92,42.7,57.34,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2026-09-01,6,49.05,40.07,57.34,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2026-10-01,6,46.81,38.97,54.93,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2026-11-01,6,45.25,35.55,55.27,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2026-12-01,6,44.22,34.89,55.31,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2026-07-01,12,54.58,47.64,58.03,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2026-08-01,12,51.47,43.77,58.03,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2026-09-01,12,47.15,40.76,55.96,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2026-10-01,12,45.6,40.07,57.0,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2026-11-01,12,45.43,38.65,57.0,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2026-12-01,12,44.91,38.31,55.65,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2027-01-01,12,44.91,36.24,54.99,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2027-02-01,12,44.91,36.55,55.65,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2027-03-01,12,44.91,36.27,60.11,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2027-04-01,12,47.67,38.65,60.11,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2027-05-01,12,49.4,38.34,60.24,10.71,3,medium
Maize,Wote,Eastern,Retail,chronos,2027-06-01,12,53.2,40.76,62.77,10.71,3,medium
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-03-01,3,59.16,52.96,64.46,24.49,19,low
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-04-01,3,57.35,51.41,64.18,24.49,19,low
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-05-01,3,57.19,49.27,62.37,24.49,19,low
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-03-01,6,58.1,52.65,63.85,24.49,19,low
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-04-01,6,57.19,50.54,64.46,24.49,19,low
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-05-01,6,56.13,48.36,63.55,24.49,19,low
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-06-01,6,55.98,48.42,62.43,24.49,19,low
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-07-01,6,54.32,46.87,60.83,24.49,19,low
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-08-01,6,53.87,46.21,59.65,24.49,19,low
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-03-01,12,59.31,52.96,64.49,24.49,19,low
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-04-01,12,57.8,52.32,63.85,24.49,19,low
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-05-01,12,56.59,49.9,63.58,24.49,19,low
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-06-01,12,55.83,47.48,63.58,24.49,19,low
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-07-01,12,54.47,46.6,62.07,24.49,19,low
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-08-01,12,54.32,45.36,62.97,24.49,19,low
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-09-01,12,52.5,44.15,62.34,24.49,19,low
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-10-01,12,51.44,43.55,62.04,24.49,19,low
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-11-01,12,50.99,43.88,61.16,24.49,19,low
Sorghum,Nairobi,Nairobi,Wholesale,chronos,2025-12-01,12,52.35,42.28,62.97,24.49,19,low
