commodity,market,pricetype,date,price_per_kg,rainfall_mm,GPR,diesel_price_kes,source,admin1,latitude,longitude,category,rainfall_source
Potatoes (Irish),Kakuma 3,Retail,2023-12-15,70.0,79.61142857142856,142.2794647216797,201.47,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2024-01-15,65.0,164.025,160.3736572265625,196.47,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2024-02-15,70.0,58.82428571428572,146.59817504882812,195.47,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2024-03-15,70.0,58.457142857142856,133.21316528320312,190.38,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2024-04-15,100.0,384.6,163.9473419189453,180.38,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2024-05-15,81.67,223.40214285714288,130.52186584472656,179.18,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2024-06-15,80.0,80.53142857142858,113.0927963256836,173.1,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2024-07-15,106.67,257.8507142857143,92.3948745727539,171.6,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2024-09-15,76.67,140.00214285714284,130.35877990722656,171.6,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2024-11-15,92.0,171.86785714285716,128.90164184570312,168.06,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2024-12-15,80.0,61.00714285714286,142.36643981933594,165.06,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2025-01-15,80.0,72.72928571428572,113.233154296875,167.06,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2025-02-15,76.67,10.383571428571427,136.9805908203125,167.06,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2025-03-15,93.33,168.72571428571428,175.901123046875,167.06,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2025-04-15,84.58,179.74142857142857,141.1845245361328,164.78,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2025-05-15,73.33,207.5364285714286,167.42288208007812,164.78,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2025-06-15,70.0,103.10714285714286,222.58563232421875,162.91,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2025-07-15,62.5,180.63857142857145,134.64071655273438,171.58,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2025-09-15,60.0,183.43142857142857,125.86952209472656,171.47,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2025-10-15,80.0,201.25,153.4799346923828,171.47,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2025-11-15,80.0,41.892857142857146,103.939208984375,171.47,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2026-03-15,85.0,0.85,330.17681884765625,166.54,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2026-04-15,81.67,2.4,250.28366088867188,196.63,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2026-07-15,80.0,0.44,167.53224182128906,222.86,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 3,Retail,2026-08-15,80.0,3.16,117.9188461303711,222.86,WFP,Rift Valley,3.77,34.82,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2021-02-15,51.88,96.08357142857145,73.95680236816406,101.91,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2021-03-15,49.01,42.51142857142857,78.61876678466797,107.66,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2021-04-15,51.09,123.56571428571428,88.16622161865234,107.66,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2021-05-15,50.0,222.105,93.00713348388672,107.66,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2021-06-15,55.35,36.02571428571429,74.12712097167969,107.66,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2021-07-15,45.44,188.22357142857143,58.42076873779297,107.66,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2021-08-15,43.98,134.79785714285714,89.4865493774414,107.66,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2021-09-15,37.82,209.06285714285715,80.69696807861328,115.6,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2021-10-15,45.76,153.62642857142856,79.02923583984375,110.6,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2021-11-15,50.0,47.18928571428571,86.56914520263672,110.6,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2021-12-15,51.25,54.550714285714285,105.34542083740234,129.72,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2022-01-15,50.0,74.71142857142857,138.67498779296875,129.72,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2022-02-15,50.0,54.51928571428572,216.1590118408203,129.72,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2023-02-15,90.0,6.619999999999999,120.99437713623048,162.0,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2023-05-15,100.0,91.12642857142858,108.46768188476562,168.4,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2023-06-15,80.0,100.30571428571427,110.52894592285156,167.28,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2023-07-15,75.0,89.86357142857142,107.44878387451172,179.67,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2023-08-15,40.0,114.94428571428573,101.14118194580078,179.67,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2023-09-15,40.0,199.40142857142857,98.6348114013672,200.99,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2023-10-15,70.0,111.28714285714284,197.8870086669922,205.47,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2023-11-15,67.5,229.45,156.69613647460938,203.47,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2023-12-15,60.0,79.61142857142856,142.2794647216797,201.47,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2024-02-15,40.0,58.82428571428572,146.59817504882812,195.47,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2024-05-15,70.0,223.40214285714288,130.52186584472656,179.18,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2024-07-15,80.0,257.8507142857143,92.3948745727539,171.6,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2024-08-15,80.0,262.2064285714286,140.97506713867188,171.6,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2024-09-15,70.0,140.00214285714284,130.35877990722656,171.6,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2024-11-15,80.0,171.86785714285716,128.90164184570312,168.06,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2024-12-15,83.33,61.00714285714286,142.36643981933594,165.06,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2025-01-15,83.33,72.72928571428572,113.233154296875,167.06,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2025-02-15,93.33,10.383571428571427,136.9805908203125,167.06,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2025-03-15,96.67,168.72571428571428,175.901123046875,167.06,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2025-04-15,90.0,179.74142857142857,141.1845245361328,164.78,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2025-05-15,90.0,207.5364285714286,167.42288208007812,164.78,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2025-06-15,66.67,103.10714285714286,222.58563232421875,162.91,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2025-07-15,55.0,180.63857142857145,134.64071655273438,171.58,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2025-08-15,60.0,256.0007142857143,138.98846435546875,171.58,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2025-10-15,94.0,201.25,153.4799346923828,171.47,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2025-11-15,83.11,41.892857142857146,103.939208984375,171.47,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2026-03-15,100.0,0.85,330.17681884765625,166.54,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2026-07-15,100.0,0.44,167.53224182128906,222.86,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kakuma 4,Retail,2026-08-15,100.0,3.16,117.9188461303711,222.86,WFP,Rift Valley,3.74,34.81,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2021-01-15,50.0,57.01571428571429,77.418701171875,96.4,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2021-02-15,55.0,96.08357142857145,73.95680236816406,101.91,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2021-03-15,49.51,42.51142857142857,78.61876678466797,107.66,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2021-04-15,54.61,123.56571428571428,88.16622161865234,107.66,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2021-05-15,51.11,222.105,93.00713348388672,107.66,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2021-06-15,60.0,36.02571428571429,74.12712097167969,107.66,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2021-07-15,50.0,188.22357142857143,58.42076873779297,107.66,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2021-08-15,46.82,134.79785714285714,89.4865493774414,107.66,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2021-09-15,47.5,209.06285714285715,80.69696807861328,115.6,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2021-10-15,40.0,153.62642857142856,79.02923583984375,110.6,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2021-11-15,40.0,47.18928571428571,86.56914520263672,110.6,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2021-12-15,40.0,54.550714285714285,105.34542083740234,129.72,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2022-01-15,54.38,74.71142857142857,138.67498779296875,129.72,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2022-02-15,50.0,54.51928571428572,216.1590118408203,129.72,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2023-01-15,100.0,6.691428571428572,104.2670440673828,162.0,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2023-05-15,120.0,91.12642857142858,108.46768188476562,168.4,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2023-06-15,100.0,100.30571428571427,110.52894592285156,167.28,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2023-07-15,40.0,89.86357142857142,107.44878387451172,179.67,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2023-09-15,70.0,199.40142857142857,98.6348114013672,200.99,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2023-10-15,80.0,111.28714285714284,197.8870086669922,205.47,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2023-11-15,80.0,229.45,156.69613647460938,203.47,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2023-12-15,70.0,79.61142857142856,142.2794647216797,201.47,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2024-01-15,80.0,164.025,160.3736572265625,196.47,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2024-05-15,70.0,223.40214285714288,130.52186584472656,179.18,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2024-06-15,50.0,80.53142857142858,113.0927963256836,173.1,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2024-07-15,120.0,257.8507142857143,92.3948745727539,171.6,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2024-09-15,100.0,140.00214285714284,130.35877990722656,171.6,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2024-10-15,75.0,112.63714285714286,130.689208984375,168.06,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2024-11-15,88.33,171.86785714285716,128.90164184570312,168.06,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2024-12-15,85.0,61.00714285714286,142.36643981933594,165.06,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2025-02-15,100.0,10.383571428571427,136.9805908203125,167.06,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2025-03-15,100.0,168.72571428571428,175.901123046875,167.06,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2025-05-15,83.33,207.5364285714286,167.42288208007812,164.78,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2025-06-15,90.0,103.10714285714286,222.58563232421875,162.91,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2025-07-15,75.0,180.63857142857145,134.64071655273438,171.58,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2025-10-15,70.0,201.25,153.4799346923828,171.47,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2025-11-15,77.78,41.892857142857146,103.939208984375,171.47,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 1),Retail,2026-03-15,100.0,0.85,330.17681884765625,166.54,WFP,Rift Valley,3.77,34.73,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 2),Retail,2021-01-15,50.0,57.01571428571429,77.418701171875,96.4,WFP,Rift Valley,3.76,34.75,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 2),Retail,2021-02-15,50.0,96.08357142857145,73.95680236816406,101.91,WFP,Rift Valley,3.76,34.75,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 2),Retail,2021-03-15,50.0,42.51142857142857,78.61876678466797,107.66,WFP,Rift Valley,3.76,34.75,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 2),Retail,2021-04-15,50.0,123.56571428571428,88.16622161865234,107.66,WFP,Rift Valley,3.76,34.75,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 2),Retail,2021-05-15,50.0,222.105,93.00713348388672,107.66,WFP,Rift Valley,3.76,34.75,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 2),Retail,2021-06-15,50.0,36.02571428571429,74.12712097167969,107.66,WFP,Rift Valley,3.76,34.75,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 2),Retail,2021-07-15,50.0,188.22357142857143,58.42076873779297,107.66,WFP,Rift Valley,3.76,34.75,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 2),Retail,2021-08-15,45.23,134.79785714285714,89.4865493774414,107.66,WFP,Rift Valley,3.76,34.75,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 2),Retail,2021-09-15,41.25,209.06285714285715,80.69696807861328,115.6,WFP,Rift Valley,3.76,34.75,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 2),Retail,2021-10-15,50.0,153.62642857142856,79.02923583984375,110.6,WFP,Rift Valley,3.76,34.75,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 2),Retail,2021-11-15,50.0,47.18928571428571,86.56914520263672,110.6,WFP,Rift Valley,3.76,34.75,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 2),Retail,2021-12-15,50.0,54.550714285714285,105.34542083740234,129.72,WFP,Rift Valley,3.76,34.75,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 2),Retail,2022-01-15,50.0,74.71142857142857,138.67498779296875,129.72,WFP,Rift Valley,3.76,34.75,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 2),Retail,2022-02-15,60.0,54.51928571428572,216.1590118408203,129.72,WFP,Rift Valley,3.76,34.75,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 2),Retail,2023-02-15,80.0,6.619999999999999,120.99437713623048,162.0,WFP,Rift Valley,3.76,34.75,cereals and tubers,existing WFP value
Potatoes (Irish),Kalobeyei (Village 2),Retail,2023-06-15,100.0,100.30571428571427,110.52894592285156,167.28,WFP,Rift Valley,3.76,34.75,cereals and tubers,existing WFP value
