date,market,commodity,price,unit,pricetype,source
2025-06-01,Kisumu,Beans (Mwezi Moja),143.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-06-01,Kisumu,Beans (Mwitemania),120.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-06-01,Kisumu,Beans (Yellow-Green),182.727273,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-06-01,Kisumu,Beans Red Haricot (Wairimu),139.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-06-01,Kisumu,Beans Rosecoco,168.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-06-01,Kisumu,Dry Maize,58.313333,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-06-01,Kisumu,Red Irish potato,50.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-06-01,Kisumu,Red Sorghum,76.344,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-06-01,Kisumu,White Irish Potatoes,80.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-06-01,Kisumu,White Sorghum,100.444,kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-06-01,Nairobi,Beans (Mwitemania),116.3865,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-06-01,Nairobi,Beans (Yellow-Green),134.431667,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-06-01,Nairobi,Beans Red Haricot (Wairimu),90.228718,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-06-01,Nairobi,Beans Rosecoco,122.98625,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-06-01,Nairobi,Dry Maize,62.450816,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-06-01,Nairobi,Red Sorghum,74.869412,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-06-01,Nairobi,White Irish Potatoes,39.78,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-06-30,Eldoret,Beans (Rosecoco),15750.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-06-30,Eldoret,Maize Grain (White),5670.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-06-30,Eldoret,Potato (White),5280.0,110_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-06-30,Kisumu,Beans (Rosecoco),15120.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-06-30,Kisumu,Maize Grain (White),5220.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-06-30,Kisumu,Potato (White),8800.0,110_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-06-30,Kisumu,Sorghum (Red),9000.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-06-30,Nairobi,Beans (Rosecoco),11070.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-06-30,Nairobi,Maize Grain (White),5040.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-06-30,Nairobi,Potato (White),4400.0,110_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-07-01,Kisumu,Beans (Canadian wonder),145.932174,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-07-01,Kisumu,Beans (Mwezi Moja),130.583333,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-07-01,Kisumu,Beans (Mwitemania),100.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-07-01,Kisumu,Beans (Yellow-Green),183.75,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-07-01,Kisumu,Beans Red Haricot (Wairimu),137.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-07-01,Kisumu,Beans Rosecoco,161.363636,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-07-01,Kisumu,Dry Maize,52.586842,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-07-01,Kisumu,Red Irish potato,50.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-07-01,Kisumu,Red Sorghum,70.185,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-07-01,Kisumu,White Irish Potatoes,54.886364,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-07-01,Kisumu,White Sorghum,74.305,kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-07-01,Nairobi,Beans (Canadian wonder),103.333333,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-07-01,Nairobi,Beans (Mwitemania),116.612683,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-07-01,Nairobi,Beans (Yellow-Green),123.730128,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-07-01,Nairobi,Beans Red Haricot (Wairimu),88.507031,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-07-01,Nairobi,Beans Rosecoco,119.338571,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-07-01,Nairobi,Dry Maize,60.470122,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-07-01,Nairobi,Red Sorghum,74.620909,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-07-31,Kisumu,Beans (Rosecoco),12600.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-07-31,Kisumu,Maize Grain (White),4860.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-07-31,Kisumu,Potato (White),5940.0,110_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-07-31,Nairobi,Beans (Rosecoco),10710.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-07-31,Nairobi,Maize Grain (White),4860.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-08-01,Kisumu,Beans (Canadian wonder),127.83625,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-01,Kisumu,Beans (Mwezi Moja),114.448,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-01,Kisumu,Beans (Mwitemania),125.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-01,Kisumu,Beans (Yellow-Green),173.670909,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-01,Kisumu,Beans Red Haricot (Wairimu),145.833333,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-01,Kisumu,Beans Rosecoco,153.042222,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-01,Kisumu,Dry Maize,48.428462,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-01,Kisumu,Red Irish potato,50.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-01,Kisumu,Red Sorghum,60.714286,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-01,Kisumu,White Irish Potatoes,55.666667,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-01,Kisumu,White Sorghum,60.0,kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-01,Nairobi,Beans (Canadian wonder),99.63,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-01,Nairobi,Beans (Mwitemania),118.333125,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-01,Nairobi,Beans (Yellow-Green),115.437895,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-01,Nairobi,Beans Red Haricot (Wairimu),87.293846,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-01,Nairobi,Beans Rosecoco,714.065263,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-01,Nairobi,Dry Maize,60.640926,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-01,Nairobi,Red Sorghum,74.47875,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-01,Nairobi,White Irish Potatoes,50.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-08-31,Kisumu,Beans (Rosecoco),17460.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-08-31,Kisumu,Maize Grain (White),4680.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-08-31,Kisumu,Potato (White),6490.0,110_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-08-31,Kisumu,Sorghum (Red),6300.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-08-31,Nairobi,Beans (Rosecoco),10350.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-08-31,Nairobi,Maize Grain (White),4680.0,90_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-08-31,Nairobi,Potato (White),5500.0,110_kg,Wholesale,FEWS NET Kenya wholesale API (https://fdw.fews.net/api/marketpricefacts.csv?country=KE&price_type=Wholesale)
2025-09-01,Eldoret,Beans (Yellow-Green),175.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-09-01,Kisumu,Beans (Canadian wonder),138.333333,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-09-01,Kisumu,Beans (Mwezi Moja),129.358333,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-09-01,Kisumu,Beans (Yellow-Green),175.76,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-09-01,Kisumu,Beans Red Haricot (Wairimu),147.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-09-01,Kisumu,Beans Rosecoco,151.346667,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-09-01,Kisumu,Dry Maize,50.091667,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-09-01,Kisumu,Red Irish potato,50.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-09-01,Kisumu,Red Sorghum,64.802222,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-09-01,Kisumu,White Irish Potatoes,63.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-09-01,Kisumu,White Sorghum,76.666667,kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-09-01,Nairobi,Beans (Mwitemania),80.0,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-09-01,Nairobi,Beans (Yellow-Green),113.953529,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-09-01,Nairobi,Beans Red Haricot (Wairimu),88.105294,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-09-01,Nairobi,Beans Rosecoco,105.590909,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
2025-09-01,Nairobi,Dry Maize,62.306604,Kg,Wholesale,KAMIS public market search; monthly arithmetic mean of observed market records (https://kamis.kilimo.go.ke/site/market_search)
