date,region,county,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,date_month,rainfall_mm,price_per_kg,month,year,season,lag_1,lag_3,lag_6,lag_12,rolling_3m_avg,rolling_6m_avg,rolling_12m_avg,price_vs_regional_avg,price_label
2026-03-15,North Eastern,Garissa,Nanigi,10361,-0.85,39.87,miscellaneous food,Salt,185,200 G,actual,Retail,KES,17.0,0.13,2026-03-01,3.08,85.0,3,2026,Long Rains,60.0,50.0,,,65.0,61.25,61.25,0.946021146355036,Average
2023-12-15,Rift Valley,Turkana,Napak,10498,4.56,35.39,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20.0,0.13,2023-12-01,79.61142857142856,100.0,12,2023,Short Rains,,,,,100.0,100.0,100.0,1.4361485108119136,Expensive
2024-03-15,Rift Valley,Turkana,Napak,10498,4.56,35.39,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20.0,0.15,2024-03-01,58.457142857142856,100.0,3,2024,Long Rains,100.0,,,,100.0,100.0,100.0,1.4502307185234016,Expensive
2024-06-15,Rift Valley,Turkana,Napak,10498,4.56,35.39,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20.0,0.16,2024-06-01,80.53142857142858,100.0,6,2024,Dry Season,100.0,,,,100.0,100.0,100.0,1.5156507413509062,Expensive
2024-09-15,Rift Valley,Turkana,Napak,10498,4.56,35.39,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20.0,0.16,2024-09-01,140.00214285714284,100.0,9,2024,Dry Season,100.0,100.0,,,100.0,100.0,100.0,1.4339058999253176,Expensive
2024-12-15,Rift Valley,Turkana,Napak,10498,4.56,35.39,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20.0,0.16,2024-12-01,61.00714285714286,100.0,12,2024,Short Rains,100.0,100.0,,,100.0,100.0,100.0,1.3662899018755434,Expensive
2023-12-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.065,2023-12-01,54.1325,50.0,12,2023,Short Rains,,,,,50.0,50.0,50.0,0.9523809523809524,Average
2024-03-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.075,2024-03-01,29.1875,50.0,3,2024,Long Rains,50.0,,,,50.0,50.0,50.0,0.8940397350993378,Cheap
2024-06-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15.0,0.12,2024-06-01,8.3925,75.0,6,2024,Dry Season,50.0,,,,58.333333333333336,58.333333333333336,58.333333333333336,1.3043478260869563,Expensive
2024-09-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,2024-09-01,30.2775,50.0,9,2024,Dry Season,75.0,50.0,,,58.333333333333336,56.25,56.25,0.8502024291497976,Cheap
2024-12-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,2024-12-01,39.53125,50.0,12,2024,Short Rains,50.0,50.0,,,58.333333333333336,55.0,55.0,0.7608695652173914,Cheap
2026-03-15,Eastern,Meru North,Ngaremara,10379,0.5,37.64,miscellaneous food,Salt,185,200 G,actual,Retail,KES,12.0,0.093,2026-03-01,2.23,60.0,3,2026,Long Rains,50.0,75.0,,,53.333333333333336,55.833333333333336,55.833333333333336,0.8,Cheap
2023-12-15,Rift Valley,Samburu,Ngilai,10417,1.15,37.26,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15.0,0.098,2023-12-01,79.61142857142856,75.0,12,2023,Short Rains,,,,,75.0,75.0,75.0,1.0771113831089352,Average
2024-03-15,Rift Valley,Samburu,Ngilai,10417,1.15,37.26,miscellaneous food,Salt,185,200 G,actual,Retail,KES,17.0,0.13,2024-03-01,58.457142857142856,85.0,3,2024,Long Rains,75.0,,,,80.0,80.0,80.0,1.2326961107448913,Expensive
2024-06-15,Rift Valley,Samburu,Ngilai,10417,1.15,37.26,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15.0,0.12,2024-06-01,80.53142857142858,75.0,6,2024,Dry Season,85.0,,,,78.33333333333333,78.33333333333333,78.33333333333333,1.1367380560131797,Expensive
2023-12-15,Rift Valley,Baringo,Nginyang,10506,0.95,36.02,miscellaneous food,Salt,185,200 G,actual,Retail,KES,11.0,0.072,2023-12-01,79.61142857142856,55.0,12,2023,Short Rains,,,,,55.0,55.0,55.0,0.7898816809465525,Cheap
2024-03-15,Rift Valley,Baringo,Nginyang,10506,0.95,36.02,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.075,2024-03-01,58.457142857142856,50.0,3,2024,Long Rains,55.0,,,,52.5,52.5,52.5,0.7251153592617008,Cheap
2024-06-15,Rift Valley,Samburu,Ngurunit,10402,1.74,37.31,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,2024-06-01,80.53142857142858,50.0,6,2024,Dry Season,,,,,50.0,50.0,50.0,0.7578253706754531,Cheap
2024-12-15,Rift Valley,Samburu,Ngurunit,10402,1.74,37.31,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,2024-12-01,61.00714285714286,50.0,12,2024,Short Rains,50.0,,,,50.0,50.0,50.0,0.6831449509377717,Cheap
2024-09-15,Eastern,Marsabit,North Horr,6222,3.32,37.07,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,2024-09-01,30.2775,50.0,9,2024,Dry Season,,,,,50.0,50.0,50.0,0.8502024291497976,Cheap
2025-03-15,Eastern,Marsabit,North Horr,6222,3.32,37.07,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.077,2025-03-01,92.7075,50.0,3,2025,Long Rains,50.0,,,,50.0,50.0,50.0,0.7142857142857143,Cheap
2023-12-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13.0,0.085,2023-12-01,54.1325,65.0,12,2023,Short Rains,,,,,65.0,65.0,65.0,1.238095238095238,Expensive
2024-03-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15.0,0.11,2024-03-01,29.1875,75.0,3,2024,Long Rains,65.0,,,,70.0,70.0,70.0,1.3410596026490067,Expensive
2024-06-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,miscellaneous food,Salt,185,200 G,actual,Retail,KES,12.0,0.093,2024-06-01,8.3925,60.0,6,2024,Dry Season,75.0,,,,66.66666666666667,66.66666666666667,66.66666666666667,1.0434782608695652,Average
2024-09-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13.0,0.1,2024-09-01,30.2775,65.0,9,2024,Dry Season,60.0,65.0,,,66.66666666666667,66.25,66.25,1.1052631578947367,Expensive
2024-12-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15.0,0.12,2024-12-01,39.53125,75.0,12,2024,Short Rains,65.0,75.0,,,66.66666666666667,68.0,68.0,1.1413043478260871,Expensive
2026-03-15,Eastern,Isiolo,Oldonyiro,10380,0.62,36.99,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15.0,0.12,2026-03-01,2.23,75.0,3,2026,Long Rains,75.0,60.0,,,71.66666666666667,69.16666666666667,69.16666666666667,1.0,Average
2023-12-15,North Eastern,Mandera,Rhamu,3266,3.93,41.22,miscellaneous food,Salt,185,200 G,actual,Retail,KES,21.0,0.14,2023-12-01,12.123333333333331,105.0,12,2023,Short Rains,,,,,105.0,105.0,105.0,1.434782608695652,Expensive
2024-03-15,North Eastern,Mandera,Rhamu,3266,3.93,41.22,miscellaneous food,Salt,185,200 G,actual,Retail,KES,25.0,0.19,2024-03-01,10.613333333333332,125.0,3,2024,Long Rains,105.0,,,,115.0,115.0,115.0,1.8103448275862069,Expensive
2025-06-15,North Eastern,Mandera,Rhamu,3266,3.93,41.22,miscellaneous food,Salt,185,200 G,actual,Retail,KES,23.0,0.18,2025-06-01,10.056666666666668,115.0,6,2025,Dry Season,125.0,,,,115.0,115.0,115.0,1.069767441860465,Average
2025-09-15,North Eastern,Mandera,Rhamu,3266,3.93,41.22,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.077,2025-09-01,3.87,50.0,9,2025,Dry Season,115.0,105.0,,,96.66666666666669,98.75,98.75,0.5494505494505495,Cheap
2025-12-15,North Eastern,Mandera,Rhamu,3266,3.93,41.22,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20.0,0.16,2025-12-01,6.963333333333334,100.0,12,2025,Short Rains,50.0,125.0,,,88.33333333333333,99.0,99.0,1.083743842364532,Average
2023-12-15,Coast,Tana River,Saka Town,10353,-0.14,39.33,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.065,2023-12-01,82.7,50.0,12,2023,Short Rains,,,,,50.0,50.0,50.0,0.8823529411764707,Cheap
2024-06-15,Coast,Tana River,Saka Town,10353,-0.14,39.33,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13.0,0.1,2024-06-01,29.886666666666667,65.0,6,2024,Dry Season,50.0,,,,57.5,57.5,57.5,1.015625,Average
2024-09-15,Coast,Tana River,Saka Town,10353,-0.14,39.33,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,2024-09-01,25.078333333333333,50.0,9,2024,Dry Season,65.0,,,,55.0,55.0,55.0,0.963855421686747,Average
2024-12-15,Coast,Tana River,Saka Town,10353,-0.14,39.33,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15.0,0.12,2024-12-01,82.93833333333333,75.0,12,2024,Short Rains,50.0,50.0,,,63.333333333333336,60.0,60.0,1.2616822429906542,Expensive
2026-03-15,Coast,Tana River,Saka Town,10353,-0.14,39.33,miscellaneous food,Salt,185,200 G,actual,Retail,KES,16.0,0.12,2026-03-01,1.06,80.0,3,2026,Long Rains,75.0,65.0,,,68.33333333333333,64.0,64.0,1.1139240506329116,Expensive
2024-03-15,North Eastern,Garissa,Saretho,10357,-0.03,40.13,miscellaneous food,Salt,185,200 G,actual,Retail,KES,11.0,0.082,2024-03-01,10.613333333333332,55.0,3,2024,Long Rains,,,,,55.0,55.0,55.0,0.796551724137931,Cheap
2024-06-15,North Eastern,Garissa,Saretho,10357,-0.03,40.13,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15.0,0.12,2024-06-01,4.093333333333334,75.0,6,2024,Dry Season,55.0,,,,65.0,65.0,65.0,1.214574898785425,Expensive
2024-09-15,North Eastern,Garissa,Saretho,10357,-0.03,40.13,miscellaneous food,Salt,185,200 G,actual,Retail,KES,11.0,0.085,2024-09-01,3.866666666666666,55.0,9,2024,Dry Season,75.0,,,,61.66666666666666,61.66666666666666,61.66666666666666,0.967032967032967,Average
2024-12-15,North Eastern,Garissa,Saretho,10357,-0.03,40.13,miscellaneous food,Salt,185,200 G,actual,Retail,KES,11.0,0.085,2024-12-01,3.7,55.0,12,2024,Short Rains,55.0,55.0,,,61.66666666666666,60.0,60.0,0.7443609022556391,Cheap
2023-12-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,miscellaneous food,Salt,185,200 G,actual,Retail,KES,11.0,0.072,2023-12-01,54.1325,55.0,12,2023,Short Rains,,,,,55.0,55.0,55.0,1.0476190476190477,Average
2024-03-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.075,2024-03-01,29.1875,50.0,3,2024,Long Rains,55.0,,,,52.5,52.5,52.5,0.8940397350993378,Cheap
2024-06-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,2024-06-01,8.3925,50.0,6,2024,Dry Season,50.0,,,,51.66666666666666,51.66666666666666,51.66666666666666,0.8695652173913043,Cheap
2024-09-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,2024-09-01,30.2775,50.0,9,2024,Dry Season,50.0,55.0,,,50.0,51.25,51.25,0.8502024291497976,Cheap
2024-12-15,Eastern,Isiolo,Sericho Center,10387,1.13,39.1,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,2024-12-01,39.53125,50.0,12,2024,Short Rains,50.0,50.0,,,50.0,51.0,51.0,0.7608695652173914,Cheap
2023-12-15,North Eastern,Garissa,Shanta Abak,10369,0.46,39.74,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.065,2023-12-01,12.123333333333331,50.0,12,2023,Short Rains,,,,,50.0,50.0,50.0,0.6832298136645962,Cheap
2024-06-15,North Eastern,Garissa,Shanta Abak,10369,0.46,39.74,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,2024-06-01,4.093333333333334,50.0,6,2024,Dry Season,50.0,,,,50.0,50.0,50.0,0.8097165991902834,Cheap
2024-09-15,North Eastern,Garissa,Shanta Abak,10369,0.46,39.74,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,2024-09-01,3.866666666666666,50.0,9,2024,Dry Season,50.0,,,,50.0,50.0,50.0,0.8791208791208791,Cheap
2024-12-15,North Eastern,Garissa,Shanta Abak,10369,0.46,39.74,miscellaneous food,Salt,185,200 G,actual,Retail,KES,25.0,0.19,2024-12-01,3.7,125.0,12,2024,Short Rains,50.0,50.0,,,75.0,68.75,68.75,1.6917293233082706,Expensive
2023-12-15,Coast,Mombasa,Shauri Yako,4244,-4.04,39.69,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.065,2023-12-01,82.7,50.0,12,2023,Short Rains,,,,,50.0,50.0,50.0,0.8823529411764707,Cheap
2024-03-15,Coast,Mombasa,Shauri Yako,4244,-4.04,39.69,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.075,2024-03-01,56.07666666666666,50.0,3,2024,Long Rains,50.0,,,,50.0,50.0,50.0,0.8823529411764707,Cheap
2024-06-15,Coast,Mombasa,Shauri Yako,4244,-4.04,39.69,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,2024-06-01,29.886666666666667,50.0,6,2024,Dry Season,50.0,,,,50.0,50.0,50.0,0.78125,Cheap
2021-01-15,Coast,Mombasa,Shonda (Mombasa),4242,-4.11,39.65,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.091,2021-01-01,20.015,50.0,1,2021,Cool Dry,,,,,50.0,50.0,50.0,1.0,Average
2021-04-15,Coast,Mombasa,Shonda (Mombasa),4242,-4.11,39.65,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.094,2021-04-01,83.16,50.0,4,2021,Long Rains,50.0,,,,50.0,50.0,50.0,0.8949880668257757,Cheap
2021-08-15,Coast,Mombasa,Shonda (Mombasa),4242,-4.11,39.65,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.092,2021-08-01,18.683333333333334,50.0,8,2021,Dry Season,50.0,,,,50.0,50.0,50.0,1.0,Average
2021-09-15,Coast,Mombasa,Shonda (Mombasa),4242,-4.11,39.65,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.091,2021-09-01,31.35333333333333,50.0,9,2021,Dry Season,50.0,50.0,,,50.0,50.0,50.0,1.0,Average
2021-10-15,Coast,Mombasa,Shonda (Mombasa),4242,-4.11,39.65,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.09,2021-10-01,18.731666666666666,50.0,10,2021,Short Rains,50.0,50.0,,,50.0,50.0,50.0,1.0,Average
2021-11-15,Coast,Mombasa,Shonda (Mombasa),4242,-4.11,39.65,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.089,2021-11-01,36.605,50.0,11,2021,Short Rains,50.0,50.0,,,50.0,50.0,50.0,1.0,Average
2025-12-15,Eastern,Moyale,Sololo,6229,3.56,38.65,miscellaneous food,Salt,185,200 G,actual,Retail,KES,14.0,0.11,2025-12-01,66.34875,70.0,12,2025,Short Rains,,,,,70.0,70.0,70.0,0.7368421052631579,Cheap
2026-03-15,Eastern,Moyale,Sololo,6229,3.56,38.65,miscellaneous food,Salt,185,200 G,actual,Retail,KES,14.0,0.11,2026-03-01,2.23,70.0,3,2026,Long Rains,70.0,,,,70.0,70.0,70.0,0.9333333333333332,Average
2023-12-15,Eastern,Marsabit,Songa,10410,2.25,38.0,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.065,2023-12-01,54.1325,50.0,12,2023,Short Rains,,,,,50.0,50.0,50.0,0.9523809523809524,Average
2024-03-15,Eastern,Marsabit,Songa,10410,2.25,38.0,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.075,2024-03-01,29.1875,50.0,3,2024,Long Rains,50.0,,,,50.0,50.0,50.0,0.8940397350993378,Cheap
2024-06-15,Eastern,Marsabit,Songa,10410,2.25,38.0,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,2024-06-01,8.3925,50.0,6,2024,Dry Season,50.0,,,,50.0,50.0,50.0,0.8695652173913043,Cheap
2023-12-15,Rift Valley,Samburu,Suguta,4535,0.83,36.69,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.065,2023-12-01,79.61142857142856,50.0,12,2023,Short Rains,,,,,50.0,50.0,50.0,0.7180742554059568,Cheap
2024-03-15,Rift Valley,Samburu,Suguta,4535,0.83,36.69,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15.0,0.11,2024-03-01,58.457142857142856,75.0,3,2024,Long Rains,50.0,,,,62.5,62.5,62.5,1.087673038892551,Average
2024-06-15,Rift Valley,Samburu,Suguta,4535,0.83,36.69,miscellaneous food,Salt,185,200 G,actual,Retail,KES,14.0,0.11,2024-06-01,80.53142857142858,70.0,6,2024,Dry Season,75.0,,,,65.0,65.0,65.0,1.0609555189456343,Average
2024-09-15,Rift Valley,Samburu,Suguta,4535,0.83,36.69,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,2024-09-01,140.00214285714284,50.0,9,2024,Dry Season,70.0,50.0,,,65.0,61.25,61.25,0.7169529499626588,Cheap
2024-12-15,Rift Valley,Samburu,Suguta,4535,0.83,36.69,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,2024-12-01,61.00714285714286,50.0,12,2024,Short Rains,50.0,75.0,,,56.66666666666666,59.0,59.0,0.6831449509377717,Cheap
2024-12-15,North Eastern,Mandera,Suq Jini,10394,3.15,41.18,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20.0,0.16,2024-12-01,3.7,100.0,12,2024,Short Rains,,,,,100.0,100.0,100.0,1.353383458646617,Expensive
2024-03-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,miscellaneous food,Salt,185,200 G,actual,Retail,KES,18.0,0.13,2024-03-01,10.613333333333332,90.0,3,2024,Long Rains,,,,,90.0,90.0,90.0,1.303448275862069,Expensive
2025-12-15,North Eastern,Mandera,Takaba (Mandera),3267,3.39,40.23,miscellaneous food,Salt,185,200 G,actual,Retail,KES,12.0,0.093,2025-12-01,6.963333333333334,60.0,12,2025,Short Rains,90.0,,,,75.0,75.0,75.0,0.6502463054187193,Cheap
2023-12-15,Coast,Tana River,Tarasaa,10451,-2.44,40.17,miscellaneous food,Salt,185,200 G,actual,Retail,KES,18.0,0.12,2023-12-01,82.7,90.0,12,2023,Short Rains,,,,,90.0,90.0,90.0,1.5882352941176472,Expensive
2024-03-15,Coast,Tana River,Tarasaa,10451,-2.44,40.17,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.075,2024-03-01,56.07666666666666,50.0,3,2024,Long Rains,90.0,,,,70.0,70.0,70.0,0.8823529411764707,Cheap
2024-06-15,Coast,Tana River,Tarasaa,10451,-2.44,40.17,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15.0,0.12,2024-06-01,29.886666666666667,75.0,6,2024,Dry Season,50.0,,,,71.66666666666667,71.66666666666667,71.66666666666667,1.171875,Expensive
2024-12-15,Coast,Tana River,Tarasaa,10451,-2.44,40.17,miscellaneous food,Salt,185,200 G,actual,Retail,KES,14.0,0.11,2024-12-01,82.93833333333333,70.0,12,2024,Short Rains,75.0,90.0,,,65.0,71.25,71.25,1.177570093457944,Expensive
2025-03-15,Coast,Tana River,Tarasaa,10451,-2.44,40.17,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13.0,0.1,2025-03-01,66.12166666666667,65.0,3,2025,Long Rains,70.0,50.0,,,70.0,70.0,70.0,1.1206896551724137,Expensive
2026-03-15,Coast,Tana River,Tarasaa,10451,-2.44,40.17,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20.0,0.15,2026-03-01,1.06,100.0,3,2026,Long Rains,65.0,75.0,,,78.33333333333333,75.0,75.0,1.3924050632911391,Expensive
2023-12-15,North Eastern,Wajir,Tarbaj,6647,2.21,40.12,miscellaneous food,Salt,185,200 G,actual,Retail,KES,18.0,0.12,2023-12-01,12.123333333333331,90.0,12,2023,Short Rains,,,,,90.0,90.0,90.0,1.2298136645962732,Expensive
2024-03-15,North Eastern,Wajir,Tarbaj,6647,2.21,40.12,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.075,2024-03-01,10.613333333333332,50.0,3,2024,Long Rains,90.0,,,,70.0,70.0,70.0,0.7241379310344828,Cheap
2024-06-15,North Eastern,Wajir,Tarbaj,6647,2.21,40.12,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,2024-06-01,4.093333333333334,50.0,6,2024,Dry Season,50.0,,,,63.333333333333336,63.333333333333336,63.333333333333336,0.8097165991902834,Cheap
2024-09-15,North Eastern,Wajir,Tarbaj,6647,2.21,40.12,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.078,2024-09-01,3.866666666666666,50.0,9,2024,Dry Season,50.0,90.0,,,50.0,60.0,60.0,0.8791208791208791,Cheap
2025-03-15,North Eastern,Wajir,Tarbaj,6647,2.21,40.12,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15.0,0.12,2025-03-01,43.05,75.0,3,2025,Long Rains,50.0,50.0,,,58.333333333333336,63.0,63.0,1.0344827586206895,Average
2025-12-15,North Eastern,Wajir,Tarbaj,6647,2.21,40.12,miscellaneous food,Salt,185,200 G,actual,Retail,KES,21.0,0.16,2025-12-01,6.963333333333334,105.0,12,2025,Short Rains,75.0,50.0,,,76.66666666666667,70.0,70.0,1.137931034482759,Expensive
2024-09-15,Rift Valley,Turkana,Todonyang,10499,4.44,35.93,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15.0,0.12,2024-09-01,140.00214285714284,75.0,9,2024,Dry Season,,,,,75.0,75.0,75.0,1.0754294249439882,Average
2023-12-15,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,miscellaneous food,Salt,185,200 G,actual,Retail,KES,10.0,0.065,2023-12-01,79.61142857142856,50.0,12,2023,Short Rains,,,,,50.0,50.0,50.0,0.7180742554059568,Cheap
2024-06-15,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,miscellaneous food,Salt,185,200 G,actual,Retail,KES,11.0,0.085,2024-06-01,80.53142857142858,55.0,6,2024,Dry Season,50.0,,,,52.5,52.5,52.5,0.8336079077429983,Cheap
2024-09-15,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,miscellaneous food,Salt,185,200 G,actual,Retail,KES,13.0,0.1,2024-09-01,140.00214285714284,65.0,9,2024,Dry Season,55.0,,,,56.66666666666666,56.66666666666666,56.66666666666666,0.9320388349514565,Average
2024-12-15,Rift Valley,Turkana,Turkwel Centre,10454,2.92,35.4,miscellaneous food,Salt,185,200 G,actual,Retail,KES,15.0,0.12,2024-12-01,61.00714285714286,75.0,12,2024,Short Rains,65.0,50.0,,,65.0,61.25,61.25,1.0247174264066576,Average
2026-03-15,Rift Valley,Samburu,Tuum,10433,2.15,36.77,miscellaneous food,Salt,185,200 G,actual,Retail,KES,18.0,0.14,2026-03-01,0.85,90.0,3,2026,Long Rains,,,,,90.0,90.0,90.0,1.1868131868131868,Expensive
2024-06-15,Rift Valley,Turkana,Urum,10455,2.95,34.7,miscellaneous food,Salt,185,200 G,actual,Retail,KES,20.0,0.16,2024-06-01,80.53142857142858,100.0,6,2024,Dry Season,,,,,100.0,100.0,100.0,1.5156507413509062,Expensive
2021-02-15,North Eastern,Wajir,Wajir town,3271,1.75,40.06,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.091,2021-02-01,0.6166666666666666,50.0,2,2021,Cool Dry,,,,,50.0,50.0,50.0,1.0,Average
2021-03-15,North Eastern,Wajir,Wajir town,3271,1.75,40.06,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.091,2021-03-01,6.166666666666667,50.0,3,2021,Long Rains,50.0,,,,50.0,50.0,50.0,0.8371703641691084,Cheap
2021-04-15,North Eastern,Wajir,Wajir town,3271,1.75,40.06,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.094,2021-04-01,72.40666666666667,50.0,4,2021,Long Rains,50.0,,,,50.0,50.0,50.0,1.0,Average
2021-06-15,North Eastern,Wajir,Wajir town,3271,1.75,40.06,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.093,2021-06-01,7.316666666666666,50.0,6,2021,Dry Season,50.0,50.0,,,50.0,50.0,50.0,0.7367839381101492,Cheap
2021-08-15,North Eastern,Wajir,Wajir town,3271,1.75,40.06,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.092,2021-08-01,3.623333333333333,50.0,8,2021,Dry Season,50.0,50.0,,,50.0,50.0,50.0,0.834306691139663,Cheap
2021-09-15,North Eastern,Wajir,Wajir town,3271,1.75,40.06,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.091,2021-09-01,6.173333333333333,50.0,9,2021,Dry Season,50.0,50.0,,,50.0,50.0,50.0,0.8316699933466399,Cheap
2022-02-15,North Eastern,Wajir,Wajir town,3271,1.75,40.06,miscellaneous food,Salt,185,200 G,aggregate,Retail,KES,10.0,0.088,2022-02-01,0.3666666666666667,50.0,2,2022,Cool Dry,50.0,50.0,50.0,,50.0,50.0,50.0,0.8888888888888888,Cheap
2023-12-15,Rift Valley,Samburu,Wamba,4536,0.98,37.32,miscellaneous food,Salt,185,200 G,actual,Retail,KES,18.0,0.12,2023-12-01,79.61142857142856,90.0,12,2023,Short Rains,,,,,90.0,90.0,90.0,1.2925336597307222,Expensive
