code,county,year_month,rainfall_mm,date
KEN.13345,Tharaka-Nithi,2013-11,231.56,2013-11-01
KEN.13346,Taita Taveta,2013-11,90.08,2013-11-01
KEN.13347,Samburu,2013-11,114.06,2013-11-01
KEN.1335,Migori,2013-11,176.84,2013-11-01
KEN.1336,Nakuru,2013-11,229.81,2013-11-01
KEN.1337,Garissa,2013-11,152.95,2013-11-01
KEN.1338,Mandera,2013-11,194.58,2013-11-01
KEN.1339,Baringo,2013-11,98.22,2013-11-01
KEN.1331,Uasin Gishu,2013-12,118.88,2013-12-01
KEN.13310,Kisii,2013-12,189.37,2013-12-01
KEN.13311,Bomet,2013-12,218.7,2013-12-01
KEN.13312,Nyamira,2013-12,169.54,2013-12-01
KEN.13313,Busia,2013-12,168.82,2013-12-01
KEN.13314,Bungoma,2013-12,147.22,2013-12-01
KEN.13315,Tana River,2013-12,70.45,2013-12-01
KEN.13316,Kakamega,2013-12,101.28,2013-12-01
KEN.13317,Meru,2013-12,130.88,2013-12-01
KEN.13318,Mombasa,2013-12,65.57,2013-12-01
KEN.13319,Trans Nzoia,2013-12,102.22,2013-12-01
KEN.1332,Kericho,2013-12,166.25,2013-12-01
KEN.13320,Nairobi,2013-12,71.97,2013-12-01
KEN.13321,Wajir,2013-12,7.81,2013-12-01
KEN.13322,Vihiga,2013-12,175.15,2013-12-01
KEN.13323,Narok,2013-12,182.52,2013-12-01
KEN.13324,Embu,2013-12,114.31,2013-12-01
KEN.13325,Kilifi,2013-12,112.89,2013-12-01
KEN.13326,Murang'a,2013-12,114.99,2013-12-01
KEN.13327,Kiambu,2013-12,105.17,2013-12-01
KEN.13328,Kirinyaga,2013-12,186.11,2013-12-01
KEN.13329,Homa Bay,2013-12,166.42,2013-12-01
KEN.1333,Nandi,2013-12,158.24,2013-12-01
KEN.13330,Isiolo,2013-12,26.78,2013-12-01
KEN.13331,West Pokot,2013-12,42.8,2013-12-01
KEN.13332,Makueni,2013-12,213.26,2013-12-01
KEN.13333,Kajiado,2013-12,161.72,2013-12-01
KEN.13334,Machakos,2013-12,109.66,2013-12-01
KEN.13335,Elgeyo-Marakwet,2013-12,115.2,2013-12-01
KEN.13336,Nyeri,2013-12,166.4,2013-12-01
KEN.13337,Kwale,2013-12,108.28,2013-12-01
KEN.13338,Nyandarua,2013-12,161.31,2013-12-01
KEN.13339,Kisumu,2013-12,141.27,2013-12-01
KEN.1334,Siaya,2013-12,198.64,2013-12-01
KEN.13340,Kitui,2013-12,132.56,2013-12-01
KEN.13341,Laikipia,2013-12,64.69,2013-12-01
KEN.13342,Marsabit,2013-12,16.91,2013-12-01
KEN.13343,Lamu,2013-12,82.12,2013-12-01
KEN.13344,Turkana,2013-12,10.92,2013-12-01
KEN.13345,Tharaka-Nithi,2013-12,113.79,2013-12-01
KEN.13346,Taita Taveta,2013-12,156.71,2013-12-01
KEN.13347,Samburu,2013-12,47.08,2013-12-01
KEN.1335,Migori,2013-12,164.6,2013-12-01
KEN.1336,Nakuru,2013-12,147.99,2013-12-01
KEN.1337,Garissa,2013-12,29.81,2013-12-01
KEN.1338,Mandera,2013-12,3.21,2013-12-01
KEN.1339,Baringo,2013-12,44.81,2013-12-01
KEN.1331,Uasin Gishu,2014-01,25.05,2014-01-01
KEN.13310,Kisii,2014-01,107.91,2014-01-01
KEN.13311,Bomet,2014-01,77.73,2014-01-01
KEN.13312,Nyamira,2014-01,83.51,2014-01-01
KEN.13313,Busia,2014-01,47.78,2014-01-01
KEN.13314,Bungoma,2014-01,54.38,2014-01-01
KEN.13315,Tana River,2014-01,1.6,2014-01-01
KEN.13316,Kakamega,2014-01,38.53,2014-01-01
KEN.13317,Meru,2014-01,41.77,2014-01-01
KEN.13318,Mombasa,2014-01,5.9,2014-01-01
KEN.13319,Trans Nzoia,2014-01,44.88,2014-01-01
KEN.1332,Kericho,2014-01,54.71,2014-01-01
KEN.13320,Nairobi,2014-01,6.31,2014-01-01
KEN.13321,Wajir,2014-01,0.12,2014-01-01
KEN.13322,Vihiga,2014-01,52.74,2014-01-01
KEN.13323,Narok,2014-01,59.34,2014-01-01
KEN.13324,Embu,2014-01,23.01,2014-01-01
KEN.13325,Kilifi,2014-01,7.4,2014-01-01
KEN.13326,Murang'a,2014-01,21.99,2014-01-01
KEN.13327,Kiambu,2014-01,12.18,2014-01-01
KEN.13328,Kirinyaga,2014-01,69.62,2014-01-01
KEN.13329,Homa Bay,2014-01,64.13,2014-01-01
KEN.1333,Nandi,2014-01,43.96,2014-01-01
KEN.13330,Isiolo,2014-01,0.86,2014-01-01
KEN.13331,West Pokot,2014-01,7.71,2014-01-01
KEN.13332,Makueni,2014-01,11.98,2014-01-01
KEN.13333,Kajiado,2014-01,12.16,2014-01-01
KEN.13334,Machakos,2014-01,9.62,2014-01-01
KEN.13335,Elgeyo-Marakwet,2014-01,16.29,2014-01-01
KEN.13336,Nyeri,2014-01,75.42,2014-01-01
KEN.13337,Kwale,2014-01,6.55,2014-01-01
KEN.13338,Nyandarua,2014-01,22.26,2014-01-01
KEN.13339,Kisumu,2014-01,39.8,2014-01-01
KEN.1334,Siaya,2014-01,64.16,2014-01-01
KEN.13340,Kitui,2014-01,6.63,2014-01-01
KEN.13341,Laikipia,2014-01,10.37,2014-01-01
KEN.13342,Marsabit,2014-01,0.25,2014-01-01
KEN.13343,Lamu,2014-01,4.67,2014-01-01
KEN.13344,Turkana,2014-01,0.15,2014-01-01
KEN.13345,Tharaka-Nithi,2014-01,35.87,2014-01-01
KEN.13346,Taita Taveta,2014-01,6.72,2014-01-01
KEN.13347,Samburu,2014-01,1.79,2014-01-01
KEN.1335,Migori,2014-01,80.77,2014-01-01
KEN.1336,Nakuru,2014-01,19.88,2014-01-01
KEN.1337,Garissa,2014-01,1.11,2014-01-01
KEN.1338,Mandera,2014-01,0.01,2014-01-01
KEN.1339,Baringo,2014-01,2.39,2014-01-01
KEN.1331,Uasin Gishu,2014-02,159.33,2014-02-01
KEN.13310,Kisii,2014-02,60.32,2014-02-01
KEN.13311,Bomet,2014-02,73.8,2014-02-01
KEN.13312,Nyamira,2014-02,50.83,2014-02-01
KEN.13313,Busia,2014-02,74.3,2014-02-01
KEN.13314,Bungoma,2014-02,208.07,2014-02-01
KEN.13315,Tana River,2014-02,7.65,2014-02-01
KEN.13316,Kakamega,2014-02,63.55,2014-02-01
KEN.13317,Meru,2014-02,197.05,2014-02-01
KEN.13318,Mombasa,2014-02,12.37,2014-02-01
KEN.13319,Trans Nzoia,2014-02,237.02,2014-02-01
KEN.1332,Kericho,2014-02,70.6,2014-02-01
KEN.13320,Nairobi,2014-02,95.12,2014-02-01
KEN.13321,Wajir,2014-02,1.6,2014-02-01
KEN.13322,Vihiga,2014-02,78.7,2014-02-01
KEN.13323,Narok,2014-02,99.17,2014-02-01
KEN.13324,Embu,2014-02,187.93,2014-02-01
KEN.13325,Kilifi,2014-02,11.7,2014-02-01
KEN.13326,Murang'a,2014-02,110.08,2014-02-01
KEN.13327,Kiambu,2014-02,103.08,2014-02-01
KEN.13328,Kirinyaga,2014-02,234.85,2014-02-01
KEN.13329,Homa Bay,2014-02,49.12,2014-02-01
KEN.1333,Nandi,2014-02,90.43,2014-02-01
KEN.13330,Isiolo,2014-02,14.81,2014-02-01
KEN.13331,West Pokot,2014-02,40.38,2014-02-01
KEN.13332,Makueni,2014-02,135.41,2014-02-01
KEN.13333,Kajiado,2014-02,128.96,2014-02-01
KEN.13334,Machakos,2014-02,101.54,2014-02-01
KEN.13335,Elgeyo-Marakwet,2014-02,376.63,2014-02-01
KEN.13336,Nyeri,2014-02,195.42,2014-02-01
KEN.13337,Kwale,2014-02,34.27,2014-02-01
KEN.13338,Nyandarua,2014-02,142.26,2014-02-01
KEN.13339,Kisumu,2014-02,53.61,2014-02-01
KEN.1334,Siaya,2014-02,72.03,2014-02-01
KEN.13340,Kitui,2014-02,68.31,2014-02-01
KEN.13341,Laikipia,2014-02,76.75,2014-02-01
KEN.13342,Marsabit,2014-02,13.29,2014-02-01
KEN.13343,Lamu,2014-02,6.34,2014-02-01
KEN.13344,Turkana,2014-02,6.13,2014-02-01
KEN.13345,Tharaka-Nithi,2014-02,193.99,2014-02-01
KEN.13346,Taita Taveta,2014-02,105.95,2014-02-01
KEN.13347,Samburu,2014-02,44.3,2014-02-01
KEN.1335,Migori,2014-02,64.14,2014-02-01
KEN.1336,Nakuru,2014-02,91.06,2014-02-01
KEN.1337,Garissa,2014-02,2.71,2014-02-01
KEN.1338,Mandera,2014-02,0.53,2014-02-01
KEN.1339,Baringo,2014-02,47.54,2014-02-01
KEN.1331,Uasin Gishu,2014-03,135.71,2014-03-01
KEN.13310,Kisii,2014-03,144.59,2014-03-01
KEN.13311,Bomet,2014-03,111.61,2014-03-01
KEN.13312,Nyamira,2014-03,127.56,2014-03-01
KEN.13313,Busia,2014-03,224.99,2014-03-01
KEN.13314,Bungoma,2014-03,194.12,2014-03-01
KEN.13315,Tana River,2014-03,83.61,2014-03-01
KEN.13316,Kakamega,2014-03,117.94,2014-03-01
KEN.13317,Meru,2014-03,119.53,2014-03-01
KEN.13318,Mombasa,2014-03,107.63,2014-03-01
KEN.13319,Trans Nzoia,2014-03,165.43,2014-03-01
KEN.1332,Kericho,2014-03,122.45,2014-03-01
KEN.13320,Nairobi,2014-03,91.05,2014-03-01
KEN.13321,Wajir,2014-03,77.08,2014-03-01
KEN.13322,Vihiga,2014-03,151.92,2014-03-01
KEN.13323,Narok,2014-03,102.23,2014-03-01
KEN.13324,Embu,2014-03,127.64,2014-03-01
KEN.13325,Kilifi,2014-03,110.77,2014-03-01
KEN.13326,Murang'a,2014-03,102.23,2014-03-01
KEN.13327,Kiambu,2014-03,94.44,2014-03-01
KEN.13328,Kirinyaga,2014-03,201.01,2014-03-01
KEN.13329,Homa Bay,2014-03,179.78,2014-03-01
KEN.1333,Nandi,2014-03,142.09,2014-03-01
KEN.13330,Isiolo,2014-03,67.82,2014-03-01
KEN.13331,West Pokot,2014-03,110.25,2014-03-01
KEN.13332,Makueni,2014-03,146.85,2014-03-01
KEN.13333,Kajiado,2014-03,134.34,2014-03-01
KEN.13334,Machakos,2014-03,119.37,2014-03-01
KEN.13335,Elgeyo-Marakwet,2014-03,195.16,2014-03-01
KEN.13336,Nyeri,2014-03,168.53,2014-03-01
KEN.13337,Kwale,2014-03,142.62,2014-03-01
KEN.13338,Nyandarua,2014-03,127.8,2014-03-01
KEN.13339,Kisumu,2014-03,135.85,2014-03-01
KEN.1334,Siaya,2014-03,206.58,2014-03-01
KEN.13340,Kitui,2014-03,137.49,2014-03-01
KEN.13341,Laikipia,2014-03,88.95,2014-03-01
KEN.13342,Marsabit,2014-03,71.36,2014-03-01
KEN.13343,Lamu,2014-03,69.43,2014-03-01
KEN.13344,Turkana,2014-03,50.53,2014-03-01
KEN.13345,Tharaka-Nithi,2014-03,110.75,2014-03-01
KEN.13346,Taita Taveta,2014-03,146.14,2014-03-01
KEN.13347,Samburu,2014-03,78.12,2014-03-01
KEN.1335,Migori,2014-03,157.24,2014-03-01
KEN.1336,Nakuru,2014-03,90.36,2014-03-01
KEN.1337,Garissa,2014-03,57.33,2014-03-01
KEN.1338,Mandera,2014-03,65.88,2014-03-01
KEN.1339,Baringo,2014-03,87.82,2014-03-01
KEN.1331,Uasin Gishu,2014-04,58.45,2014-04-01
KEN.13310,Kisii,2014-04,236.59,2014-04-01
KEN.13311,Bomet,2014-04,268.46,2014-04-01
KEN.13312,Nyamira,2014-04,262.06,2014-04-01
KEN.13313,Busia,2014-04,178.8,2014-04-01
KEN.13314,Bungoma,2014-04,152.32,2014-04-01
KEN.13315,Tana River,2014-04,34.73,2014-04-01
KEN.13316,Kakamega,2014-04,128.71,2014-04-01
KEN.13317,Meru,2014-04,62.28,2014-04-01
KEN.13318,Mombasa,2014-04,83.2,2014-04-01
KEN.13319,Trans Nzoia,2014-04,122.39,2014-04-01
KEN.1332,Kericho,2014-04,306.0,2014-04-01
KEN.13320,Nairobi,2014-04,58.17,2014-04-01
KEN.13321,Wajir,2014-04,34.85,2014-04-01
KEN.13322,Vihiga,2014-04,213.14,2014-04-01
KEN.13323,Narok,2014-04,69.87,2014-04-01
KEN.13324,Embu,2014-04,91.87,2014-04-01
KEN.13325,Kilifi,2014-04,62.18,2014-04-01
KEN.13326,Murang'a,2014-04,109.58,2014-04-01
KEN.13327,Kiambu,2014-04,69.19,2014-04-01
KEN.13328,Kirinyaga,2014-04,158.53,2014-04-01
KEN.13329,Homa Bay,2014-04,201.56,2014-04-01
KEN.1333,Nandi,2014-04,135.18,2014-04-01
KEN.13330,Isiolo,2014-04,23.22,2014-04-01
KEN.13331,West Pokot,2014-04,35.32,2014-04-01
KEN.13332,Makueni,2014-04,61.88,2014-04-01
KEN.13333,Kajiado,2014-04,34.42,2014-04-01
KEN.13334,Machakos,2014-04,73.82,2014-04-01
KEN.13335,Elgeyo-Marakwet,2014-04,34.68,2014-04-01
KEN.13336,Nyeri,2014-04,130.25,2014-04-01
KEN.13337,Kwale,2014-04,78.26,2014-04-01
KEN.13338,Nyandarua,2014-04,143.64,2014-04-01
KEN.13339,Kisumu,2014-04,211.77,2014-04-01
KEN.1334,Siaya,2014-04,227.61,2014-04-01
KEN.13340,Kitui,2014-04,49.72,2014-04-01
KEN.13341,Laikipia,2014-04,47.45,2014-04-01
KEN.13342,Marsabit,2014-04,39.41,2014-04-01
KEN.13343,Lamu,2014-04,67.42,2014-04-01
KEN.13344,Turkana,2014-04,29.38,2014-04-01
KEN.13345,Tharaka-Nithi,2014-04,70.28,2014-04-01
KEN.13346,Taita Taveta,2014-04,60.3,2014-04-01
KEN.13347,Samburu,2014-04,33.73,2014-04-01
KEN.1335,Migori,2014-04,163.14,2014-04-01
KEN.1336,Nakuru,2014-04,136.99,2014-04-01
KEN.1337,Garissa,2014-04,32.0,2014-04-01
KEN.1338,Mandera,2014-04,62.25,2014-04-01
KEN.1339,Baringo,2014-04,25.74,2014-04-01
KEN.1331,Uasin Gishu,2014-05,362.27,2014-05-01
KEN.13310,Kisii,2014-05,105.07,2014-05-01
KEN.13311,Bomet,2014-05,107.88,2014-05-01
KEN.13312,Nyamira,2014-05,122.61,2014-05-01
KEN.13313,Busia,2014-05,201.62,2014-05-01
KEN.13314,Bungoma,2014-05,291.46,2014-05-01
KEN.13315,Tana River,2014-05,70.21,2014-05-01
KEN.13316,Kakamega,2014-05,202.49,2014-05-01
KEN.13317,Meru,2014-05,69.76,2014-05-01
KEN.13318,Mombasa,2014-05,203.01,2014-05-01
KEN.13319,Trans Nzoia,2014-05,410.2,2014-05-01
KEN.1332,Kericho,2014-05,288.96,2014-05-01
KEN.13320,Nairobi,2014-05,52.04,2014-05-01
KEN.13321,Wajir,2014-05,28.69,2014-05-01
KEN.13322,Vihiga,2014-05,201.18,2014-05-01
KEN.13323,Narok,2014-05,44.28,2014-05-01
KEN.13324,Embu,2014-05,93.23,2014-05-01
KEN.13325,Kilifi,2014-05,114.66,2014-05-01
KEN.13326,Murang'a,2014-05,107.49,2014-05-01
KEN.13327,Kiambu,2014-05,86.87,2014-05-01
KEN.13328,Kirinyaga,2014-05,151.27,2014-05-01
KEN.13329,Homa Bay,2014-05,191.9,2014-05-01
KEN.1333,Nandi,2014-05,342.05,2014-05-01
KEN.13330,Isiolo,2014-05,6.1,2014-05-01
KEN.13331,West Pokot,2014-05,342.34,2014-05-01
KEN.13332,Makueni,2014-05,41.06,2014-05-01
KEN.13333,Kajiado,2014-05,56.86,2014-05-01
KEN.13334,Machakos,2014-05,46.72,2014-05-01
KEN.13335,Elgeyo-Marakwet,2014-05,539.19,2014-05-01
KEN.13336,Nyeri,2014-05,129.88,2014-05-01
KEN.13337,Kwale,2014-05,153.95,2014-05-01
KEN.13338,Nyandarua,2014-05,133.64,2014-05-01
KEN.13339,Kisumu,2014-05,202.85,2014-05-01
KEN.1334,Siaya,2014-05,229.49,2014-05-01
KEN.13340,Kitui,2014-05,46.08,2014-05-01
KEN.13341,Laikipia,2014-05,103.2,2014-05-01
KEN.13342,Marsabit,2014-05,25.37,2014-05-01
KEN.13343,Lamu,2014-05,174.52,2014-05-01
KEN.13344,Turkana,2014-05,65.24,2014-05-01
KEN.13345,Tharaka-Nithi,2014-05,60.81,2014-05-01
KEN.13346,Taita Taveta,2014-05,65.13,2014-05-01
KEN.13347,Samburu,2014-05,49.58,2014-05-01
KEN.1335,Migori,2014-05,98.71,2014-05-01
KEN.1336,Nakuru,2014-05,108.6,2014-05-01
KEN.1337,Garissa,2014-05,68.02,2014-05-01
KEN.1338,Mandera,2014-05,55.66,2014-05-01
KEN.1339,Baringo,2014-05,107.94,2014-05-01
KEN.1331,Uasin Gishu,2014-06,245.41,2014-06-01
KEN.13310,Kisii,2014-06,109.2,2014-06-01
KEN.13311,Bomet,2014-06,161.31,2014-06-01
KEN.13312,Nyamira,2014-06,130.49,2014-06-01
KEN.13313,Busia,2014-06,138.94,2014-06-01
KEN.13314,Bungoma,2014-06,258.75,2014-06-01
KEN.13315,Tana River,2014-06,8.01,2014-06-01
KEN.13316,Kakamega,2014-06,122.79,2014-06-01
KEN.13317,Meru,2014-06,65.05,2014-06-01
KEN.13318,Mombasa,2014-06,86.38,2014-06-01
KEN.13319,Trans Nzoia,2014-06,302.19,2014-06-01
KEN.1332,Kericho,2014-06,171.66,2014-06-01
KEN.13320,Nairobi,2014-06,46.86,2014-06-01
KEN.13321,Wajir,2014-06,5.53,2014-06-01
KEN.13322,Vihiga,2014-06,98.45,2014-06-01
KEN.13323,Narok,2014-06,103.4,2014-06-01
KEN.13324,Embu,2014-06,62.09,2014-06-01
KEN.13325,Kilifi,2014-06,32.1,2014-06-01
KEN.13326,Murang'a,2014-06,85.07,2014-06-01
KEN.13327,Kiambu,2014-06,74.41,2014-06-01
KEN.13328,Kirinyaga,2014-06,116.26,2014-06-01
KEN.13329,Homa Bay,2014-06,66.31,2014-06-01
KEN.1333,Nandi,2014-06,156.83,2014-06-01
KEN.13330,Isiolo,2014-06,1.62,2014-06-01
KEN.13331,West Pokot,2014-06,244.89,2014-06-01
KEN.13332,Makueni,2014-06,6.56,2014-06-01
KEN.13333,Kajiado,2014-06,31.17,2014-06-01
KEN.13334,Machakos,2014-06,14.91,2014-06-01
KEN.13335,Elgeyo-Marakwet,2014-06,513.35,2014-06-01
KEN.13336,Nyeri,2014-06,125.61,2014-06-01
KEN.13337,Kwale,2014-06,44.22,2014-06-01
KEN.13338,Nyandarua,2014-06,147.21,2014-06-01
KEN.13339,Kisumu,2014-06,73.68,2014-06-01
KEN.1334,Siaya,2014-06,102.91,2014-06-01
KEN.13340,Kitui,2014-06,3.64,2014-06-01
KEN.13341,Laikipia,2014-06,71.32,2014-06-01
KEN.13342,Marsabit,2014-06,1.65,2014-06-01
KEN.13343,Lamu,2014-06,56.16,2014-06-01
KEN.13344,Turkana,2014-06,21.62,2014-06-01
KEN.13345,Tharaka-Nithi,2014-06,63.76,2014-06-01
KEN.13346,Taita Taveta,2014-06,8.91,2014-06-01
KEN.13347,Samburu,2014-06,13.71,2014-06-01
KEN.1335,Migori,2014-06,61.5,2014-06-01
KEN.1336,Nakuru,2014-06,145.11,2014-06-01
KEN.1337,Garissa,2014-06,12.86,2014-06-01
KEN.1338,Mandera,2014-06,5.83,2014-06-01
KEN.1339,Baringo,2014-06,102.78,2014-06-01
KEN.1331,Uasin Gishu,2014-07,224.15,2014-07-01
KEN.13310,Kisii,2014-07,80.97,2014-07-01
KEN.13311,Bomet,2014-07,87.88,2014-07-01
KEN.13312,Nyamira,2014-07,92.49,2014-07-01
KEN.13313,Busia,2014-07,98.47,2014-07-01
KEN.13314,Bungoma,2014-07,244.88,2014-07-01
KEN.13315,Tana River,2014-07,7.3,2014-07-01
KEN.13316,Kakamega,2014-07,91.71,2014-07-01
KEN.13317,Meru,2014-07,54.69,2014-07-01
KEN.13318,Mombasa,2014-07,62.38,2014-07-01
KEN.13319,Trans Nzoia,2014-07,358.59,2014-07-01
KEN.1332,Kericho,2014-07,138.4,2014-07-01
KEN.13320,Nairobi,2014-07,17.62,2014-07-01
KEN.13321,Wajir,2014-07,2.16,2014-07-01
KEN.13322,Vihiga,2014-07,80.47,2014-07-01
KEN.13323,Narok,2014-07,45.0,2014-07-01
KEN.13324,Embu,2014-07,38.44,2014-07-01
KEN.13325,Kilifi,2014-07,24.67,2014-07-01
KEN.13326,Murang'a,2014-07,49.16,2014-07-01
KEN.13327,Kiambu,2014-07,32.74,2014-07-01
KEN.13328,Kirinyaga,2014-07,75.61,2014-07-01
KEN.13329,Homa Bay,2014-07,71.74,2014-07-01
KEN.1333,Nandi,2014-07,132.93,2014-07-01
KEN.13330,Isiolo,2014-07,3.53,2014-07-01
KEN.13331,West Pokot,2014-07,387.58,2014-07-01
KEN.13332,Makueni,2014-07,6.44,2014-07-01
KEN.13333,Kajiado,2014-07,12.43,2014-07-01
KEN.13334,Machakos,2014-07,8.04,2014-07-01
KEN.13335,Elgeyo-Marakwet,2014-07,606.82,2014-07-01
KEN.13336,Nyeri,2014-07,103.59,2014-07-01
KEN.13337,Kwale,2014-07,40.8,2014-07-01
KEN.13338,Nyandarua,2014-07,140.59,2014-07-01
KEN.13339,Kisumu,2014-07,68.72,2014-07-01
KEN.1334,Siaya,2014-07,84.53,2014-07-01
KEN.13340,Kitui,2014-07,4.17,2014-07-01
KEN.13341,Laikipia,2014-07,96.39,2014-07-01
KEN.13342,Marsabit,2014-07,21.38,2014-07-01
KEN.13343,Lamu,2014-07,28.95,2014-07-01
KEN.13344,Turkana,2014-07,50.2,2014-07-01
KEN.13345,Tharaka-Nithi,2014-07,47.72,2014-07-01
KEN.13346,Taita Taveta,2014-07,11.69,2014-07-01
KEN.13347,Samburu,2014-07,27.29,2014-07-01
KEN.1335,Migori,2014-07,59.25,2014-07-01
KEN.1336,Nakuru,2014-07,109.76,2014-07-01
KEN.1337,Garissa,2014-07,7.26,2014-07-01
KEN.1338,Mandera,2014-07,1.97,2014-07-01
KEN.1339,Baringo,2014-07,105.51,2014-07-01
KEN.1331,Uasin Gishu,2014-08,344.22,2014-08-01
KEN.13310,Kisii,2014-08,109.65,2014-08-01
KEN.13311,Bomet,2014-08,109.09,2014-08-01
KEN.13312,Nyamira,2014-08,120.9,2014-08-01
KEN.13313,Busia,2014-08,132.68,2014-08-01
KEN.13314,Bungoma,2014-08,267.92,2014-08-01
KEN.13315,Tana River,2014-08,10.95,2014-08-01
KEN.13316,Kakamega,2014-08,133.79,2014-08-01
KEN.13317,Meru,2014-08,62.42,2014-08-01
KEN.13318,Mombasa,2014-08,52.43,2014-08-01
KEN.13319,Trans Nzoia,2014-08,331.82,2014-08-01
KEN.1332,Kericho,2014-08,189.03,2014-08-01
KEN.13320,Nairobi,2014-08,43.36,2014-08-01
KEN.13321,Wajir,2014-08,4.29,2014-08-01
KEN.13322,Vihiga,2014-08,138.4,2014-08-01
KEN.13323,Narok,2014-08,64.15,2014-08-01
KEN.13324,Embu,2014-08,49.28,2014-08-01
KEN.13325,Kilifi,2014-08,28.31,2014-08-01
KEN.13326,Murang'a,2014-08,83.65,2014-08-01
KEN.13327,Kiambu,2014-08,62.6,2014-08-01
KEN.13328,Kirinyaga,2014-08,78.84,2014-08-01
KEN.13329,Homa Bay,2014-08,140.9,2014-08-01
KEN.1333,Nandi,2014-08,216.36,2014-08-01
KEN.13330,Isiolo,2014-08,3.42,2014-08-01
KEN.13331,West Pokot,2014-08,385.62,2014-08-01
KEN.13332,Makueni,2014-08,12.56,2014-08-01
KEN.13333,Kajiado,2014-08,29.86,2014-08-01
KEN.13334,Machakos,2014-08,28.43,2014-08-01
KEN.13335,Elgeyo-Marakwet,2014-08,669.95,2014-08-01
KEN.13336,Nyeri,2014-08,100.41,2014-08-01
KEN.13337,Kwale,2014-08,36.74,2014-08-01
KEN.13338,Nyandarua,2014-08,181.15,2014-08-01
KEN.13339,Kisumu,2014-08,108.45,2014-08-01
KEN.1334,Siaya,2014-08,158.56,2014-08-01
KEN.13340,Kitui,2014-08,6.59,2014-08-01
KEN.13341,Laikipia,2014-08,112.74,2014-08-01
KEN.13342,Marsabit,2014-08,24.73,2014-08-01
KEN.13343,Lamu,2014-08,32.9,2014-08-01
KEN.13344,Turkana,2014-08,65.18,2014-08-01
KEN.13345,Tharaka-Nithi,2014-08,51.6,2014-08-01
KEN.13346,Taita Taveta,2014-08,12.83,2014-08-01
KEN.13347,Samburu,2014-08,43.08,2014-08-01
KEN.1335,Migori,2014-08,98.61,2014-08-01
KEN.1336,Nakuru,2014-08,142.59,2014-08-01
KEN.1337,Garissa,2014-08,11.25,2014-08-01
KEN.1338,Mandera,2014-08,3.41,2014-08-01
KEN.1339,Baringo,2014-08,136.08,2014-08-01
KEN.1331,Uasin Gishu,2014-09,160.11,2014-09-01
KEN.13310,Kisii,2014-09,110.05,2014-09-01
KEN.13311,Bomet,2014-09,81.42,2014-09-01
KEN.13312,Nyamira,2014-09,98.43,2014-09-01
KEN.13313,Busia,2014-09,155.55,2014-09-01
KEN.13314,Bungoma,2014-09,176.31,2014-09-01
KEN.13315,Tana River,2014-09,10.08,2014-09-01
KEN.13316,Kakamega,2014-09,111.08,2014-09-01
KEN.13317,Meru,2014-09,48.45,2014-09-01
KEN.13318,Mombasa,2014-09,66.89,2014-09-01
KEN.13319,Trans Nzoia,2014-09,178.79,2014-09-01
KEN.1332,Kericho,2014-09,122.2,2014-09-01
KEN.13320,Nairobi,2014-09,39.24,2014-09-01
KEN.13321,Wajir,2014-09,2.78,2014-09-01
KEN.13322,Vihiga,2014-09,115.01,2014-09-01
KEN.13323,Narok,2014-09,69.17,2014-09-01
KEN.13324,Embu,2014-09,43.78,2014-09-01
KEN.13325,Kilifi,2014-09,30.77,2014-09-01
KEN.13326,Murang'a,2014-09,58.88,2014-09-01
KEN.13327,Kiambu,2014-09,53.71,2014-09-01
KEN.13328,Kirinyaga,2014-09,74.75,2014-09-01
KEN.13329,Homa Bay,2014-09,110.81,2014-09-01
KEN.1333,Nandi,2014-09,149.29,2014-09-01
KEN.13330,Isiolo,2014-09,3.15,2014-09-01
KEN.13331,West Pokot,2014-09,182.3,2014-09-01
KEN.13332,Makueni,2014-09,10.7,2014-09-01
KEN.13333,Kajiado,2014-09,33.77,2014-09-01
KEN.13334,Machakos,2014-09,19.75,2014-09-01
KEN.13335,Elgeyo-Marakwet,2014-09,256.54,2014-09-01
KEN.13336,Nyeri,2014-09,86.61,2014-09-01
KEN.13337,Kwale,2014-09,48.7,2014-09-01
KEN.13338,Nyandarua,2014-09,105.88,2014-09-01
KEN.13339,Kisumu,2014-09,91.94,2014-09-01
KEN.1334,Siaya,2014-09,139.68,2014-09-01
KEN.13340,Kitui,2014-09,4.89,2014-09-01
KEN.13341,Laikipia,2014-09,57.85,2014-09-01
KEN.13342,Marsabit,2014-09,7.35,2014-09-01
KEN.13343,Lamu,2014-09,31.81,2014-09-01
KEN.13344,Turkana,2014-09,43.48,2014-09-01
KEN.13345,Tharaka-Nithi,2014-09,42.54,2014-09-01
KEN.13346,Taita Taveta,2014-09,12.63,2014-09-01
KEN.13347,Samburu,2014-09,33.07,2014-09-01
KEN.1335,Migori,2014-09,91.23,2014-09-01
KEN.1336,Nakuru,2014-09,83.55,2014-09-01
KEN.1337,Garissa,2014-09,9.81,2014-09-01
KEN.1338,Mandera,2014-09,2.78,2014-09-01
KEN.1339,Baringo,2014-09,65.12,2014-09-01
KEN.1331,Uasin Gishu,2014-10,255.55,2014-10-01
KEN.13310,Kisii,2014-10,152.62,2014-10-01
KEN.13311,Bomet,2014-10,200.12,2014-10-01
KEN.13312,Nyamira,2014-10,164.09,2014-10-01
KEN.13313,Busia,2014-10,192.98,2014-10-01
